2022-01-16,35.0,45.0,40.0,Dhaka
2022-01-17,35.0,45.0,40.0,Dhaka
2022-01-18,35.0,40.0,37.5,Dhaka
2022-01-22,30.0,35.0,32.5,Dhaka
2022-01-24,30.0,40.0,35.0,Dhaka
2022-01-25,25.0,30.0,27.5,Dhaka
2022-01-26,25.0,30.0,27.5,Dhaka
2022-01-27,25.0,35.0,30.0,Dhaka
2022-01-28,25.0,35.0,30.0,Dhaka
2022-01-29,25.0,35.0,30.0,Dhaka
2022-01-30,25.0,35.0,30.0,Dhaka
2022-02-02,20.0,30.0,25.0,Dhaka
2022-02-03,20.0,30.0,25.0,Dhaka
2022-02-04,20.0,30.0,25.0,Dhaka
2022-02-05,20.0,30.0,25.0,Dhaka
2022-02-06,25.0,35.0,30.0,Dhaka
2022-02-08,25.0,35.0,30.0,Dhaka
2022-02-11,25.0,35.0,30.0,Dhaka
2022-02-15,40.0,45.0,42.5,Dhaka
2022-02-18,40.0,50.0,45.0,Dhaka
2022-02-19,40.0,50.0,45.0,Dhaka
2022-02-20,45.0,50.0,47.5,Dhaka
2022-02-23,45.0,55.0,50.0,Dhaka
2022-02-23,45.0,55.0,50.0,Dhaka
2022-02-24,45.0,50.0,47.5,Dhaka
2022-02-25,45.0,50.0,47.5,Dhaka
2022-02-26,45.0,50.0,47.5,Dhaka
2022-02-27,45.0,50.0,47.5,Dhaka
2022-03-01,45.0,50.0,47.5,Dhaka
2022-03-02,45.0,50.0,47.5,Dhaka
2022-03-03,45.0,55.0,50.0,Dhaka
2022-03-07,55.0,65.0,60.0,Dhaka
2022-03-08,55.0,65.0,60.0,Dhaka
2022-03-10,55.0,65.0,60.0,Dhaka
2022-03-11,55.0,65.0,60.0,Dhaka
2022-04-12,25.0,35.0,30.0,Dhaka
2022-04-13,25.0,30.0,27.5,Dhaka
2022-04-16,25.0,35.0,30.0,Dhaka
2022-04-20,25.0,30.0,27.5,Dhaka
2022-04-22,25.0,30.0,27.5,Dhaka
2022-04-24,25.0,35.0,30.0,Dhaka
2022-04-26,30.0,35.0,32.5,Dhaka
2022-05-06,30.0,35.0,32.5,Dhaka
2022-05-17,40.0,45.0,42.5,Dhaka
2022-05-17,40.0,45.0,42.5,Dhaka
2022-05-20,38.0,40.0,39.0,Dhaka
2022-05-22,40.0,45.0,42.5,Dhaka
2022-05-25,35.0,45.0,40.0,Dhaka
2022-05-28,35.0,45.0,40.0,Dhaka
2022-06-01,35.0,40.0,37.5,Dhaka
2022-06-02,35.0,40.0,37.5,Dhaka
2022-06-03,35.0,40.0,37.5,Dhaka
2022-06-05,35.0,40.0,37.5,Dhaka
2022-06-11,35.0,40.0,37.5,Dhaka
2022-06-16,35.0,45.0,40.0,Dhaka
2022-06-26,45.0,50.0,47.5,Dhaka
2022-07-21,40.0,45.0,42.5,Dhaka
2022-08-22,45.0,55.0,50.0,Dhaka
2022-12-15,45.0,55.0,50.0,Dhaka
2023-01-01,35.0,48.0,41.5,Dhaka
2023-01-02,35.0,45.0,40.0,Dhaka
2023-01-03,30.0,45.0,37.5,Dhaka
2023-01-06,35.0,45.0,40.0,Dhaka
2023-01-07,35.0,45.0,40.0,Dhaka
2023-01-08,35.0,45.0,40.0,Dhaka
2023-01-09,35.0,45.0,40.0,Dhaka
2023-01-10,30.0,45.0,37.5,Dhaka
2023-01-11,30.0,45.0,37.5,Dhaka
2023-01-12,35.0,45.0,40.0,Dhaka
2023-01-13,35.0,45.0,40.0,Dhaka
2023-01-14,30.0,45.0,37.5,Dhaka
2023-01-15,35.0,45.0,40.0,Dhaka
2023-01-16,35.0,45.0,40.0,Dhaka
2023-01-17,35.0,45.0,40.0,Dhaka
2023-01-18,35.0,45.0,40.0,Dhaka
2023-01-19,35.0,45.0,40.0,Dhaka
2023-01-20,35.0,45.0,40.0,Dhaka
2023-01-21,35.0,45.0,40.0,Dhaka
2023-01-22,30.0,35.0,32.5,Dhaka
2023-01-23,30.0,35.0,32.5,Dhaka
2023-01-24,30.0,35.0,32.5,Dhaka
2023-01-25,30.0,35.0,32.5,Dhaka
2023-01-26,30.0,35.0,32.5,Dhaka
2023-01-27,35.0,40.0,37.5,Dhaka
2023-01-28,35.0,40.0,37.5,Dhaka
2023-01-29,35.0,40.0,37.5,Dhaka
2023-01-30,35.0,40.0,37.5,Dhaka
2023-01-31,35.0,40.0,37.5,Dhaka
2023-02-01,35.0,40.0,37.5,Dhaka
2023-02-02,30.0,40.0,35.0,Dhaka
2023-02-03,30.0,40.0,35.0,Dhaka
2023-02-04,30.0,40.0,35.0,Dhaka
2023-02-06,30.0,40.0,35.0,Dhaka
2023-02-07,30.0,40.0,35.0,Dhaka
2023-02-08,30.0,40.0,35.0,Dhaka
2023-02-09,30.0,40.0,35.0,Dhaka
2023-02-12,30.0,40.0,35.0,Dhaka
2023-02-12,30.0,40.0,35.0,Dhaka
2023-02-13,30.0,40.0,35.0,Dhaka
2023-02-14,30.0,38.0,34.0,Dhaka
2023-02-15,30.0,35.0,32.5,Dhaka
2023-02-16,30.0,35.0,32.5,Dhaka
2023-02-17,30.0,35.0,32.5,Dhaka
2023-02-18,30.0,35.0,32.5,Dhaka
2023-02-19,30.0,35.0,32.5,Dhaka
2023-02-20,30.0,35.0,32.5,Dhaka
